Audio_File|Original_Transcription|Synthesized_Transcription|CER|WER|UTMOS_Original|UTMOS_Synthesized|Log_F0_RMSE|MCD|Speaker_Cosine_Similarity
sgs_rnd1_014.wav| Sabau spune ca stilul de joc al lancierilor este același ca și pe vremea când juca ele în Olanda.| BAU spune că stilul de joc al lancielor este același ca și pe vremea când zuca el în Oranda.|0.08333333333333333|0.3157894736842105|3.1909408569335938|1.244585633277893|0.5686505109566043|4.20642961028342|0.8211864
sgs_rnd1_015.wav| M-am înțeles bine cu toată echipa, mi-a plăcut foarte mult, spună ea.| M-am înțeles bine cu toată echipa, mi-a plăcut foarte mult, spune ea.|0.015625|0.08333333333333333|3.246856212615967|1.2484538555145264|0.4376168397963291|3.563141210808895|0.8154448
sgs_rnd1_016.wav| Dacă îi prindem, nu îi exmatriculăm din facultate.| Dacă îi prindem noi, exmătricurăm din facultar.|0.14583333333333334|0.5|2.992523670196533|1.2451198101043701|0.6372395467107753|3.771572810147474|0.80346346
sgs_rnd1_017.wav| Pe langa caini batrani avem si catei foarte draguti si inteligenti.| pe lângă câini bătrâni avem și căţei foarte drăguţi şi inteligenti.|0.16666666666666666|0.6363636363636364|3.0442631244659424|1.2464993000030518|0.4515452137038695|3.7044250105698304|0.7864129
sgs_rnd1_018.wav| Ion Tirinescu deține funcția de șef al Poliției Rutiere cu nedoara din anul 2005.| Ion Tirinescu deține funse de șef al poliției rutiere cu nedoră din anul 2005.|0.075|0.14285714285714285|3.1234307289123535|1.2340036630630493|0.6304201543992737|4.221269951761546|0.7796218
sgs_rnd1_019.wav| răspunde nu numai de funcționarea optimă, ci și de asigurarea banilor pentru toată cheltuielile radioului.| Răspunde nu numai de funcționarea optima, ci și de asigurare a banii pentru toate cheltuierile radeului.|0.08653846153846154|0.4666666666666667|3.0549557209014893|1.2381505966186523|0.5559075071969051|3.8278954079883545|0.77617764
sgs_rnd1_020.wav| Ea plăcut jurnalismul și pentru a ajunge să fie formator de opinie a început Facultatea la Pitești.| și a pregut jurnalismul și pentru a ajunge să fie formător de opinie, a început facultatea la Pitești.|0.07142857142857142|0.23529411764705882|2.9904537200927734|1.2312291860580444|0.6147214814136777|3.743934161465305|0.7685474
sgs_rnd1_021.wav| Sunt unii care au descoperit pe aceste rețele foșcolești de școală.| sunt unii care au descoperit pe aceste retrefoși colegi de școală.|0.12121212121212122|0.18181818181818182|2.979728937149048|1.2376115322113037|0.6194125343773942|4.253502394038924|0.79277873
sgs_rnd1_022.wav| Arădenii sunt din ce în ce mai speriasc la gândul că trebuie să circule pe drumul Aradșirii.| Arădenii sunt din ce în cea mai speriază gândul că trebuie să circule pe drumul arădjirii.|0.08791208791208792|0.23529411764705882|2.9500250816345215|1.237860083580017|0.47335963275698933|3.860811397163066|0.81644094
sgs_rnd1_023.wav| Pe toate rutelești din județul Vâlcea se fac, începând de săptămână aceasta, controale care vizează activitățile de transport persoane.| Trate rutele din județul Voricea se fac începând de săptămâna aceasta controlă care vizează activitățile de transport persoană.|0.10606060606060606|0.3684210526315789|2.996586561203003|1.2243355512619019|0.4574255955661036|3.5776386732800716|0.85538876
sgs_rnd1_024.wav| Capitala și nord-estul au cunoscut cele mai mari ritmuri de creștere ale sumelor restante.| Capitala și nord-estul au cunoscut cele mai mari ritmuri de creștere ale sumelor restante.|0.0|0.0|2.96895170211792|1.2362979650497437|0.2894028681440102|3.6479942491674544|0.80628055
sgs_rnd1_025.wav| Vechile cabinete erau la o distanță de 150 de metri de spital și nu corespundeau reglementările Ministerului de Sănătătăță.| pe vechile cabinete erau la o distanță de 150 de metri de spital și nu corespundeau reglementările unii drăgui sănătăței.|0.13934426229508196|0.21052631578947367|2.764160633087158|1.2305198907852173|0.5872061766778256|3.782786291949012|0.8102803
sgs_rnd1_026.wav| Fără aceste două elemente de bază, nu ai cum să lucrezi cu niciun copil.| Fără aceste două elemente de bază, nu ai cum să lucrezi cu niciun copil.|0.0|0.0|3.3327889442443848|1.2342175245285034|0.4615601896777333|4.246938128718234|0.769089
sgs_rnd1_027.wav| Dorim să atragem finanțarea printr-un program transfrontalier cu Republica Moldova.| vă dolim să atragem finanțarea printr-un program transfontalier cu Republică Moldovă.|0.08641975308641975|0.5|3.0066516399383545|1.2324155569076538|0.4973015757751556|3.613272662336046|0.8536607
sgs_rnd1_028.wav| La ora actuală, oamenii sunt preocupați de a avea și nu mai sunt preocupați de a fi.| La ora actuală, oamenii îi încălc pe opas de a-vi aș fi și nu mai sunt încălc pe opas de a fi.|0.3902439024390244|0.5882352941176471|2.779754161834717|1.2413028478622437|0.3720807533209965|3.7752246325225642|0.8355546
sgs_rnd1_029.wav| Românii din străinătate nu există pentru autoritățile române de acolo, a oftat mamă barbatului.| României din străinătate nu există pentru autoritățile române de acolo, aftat manul bărbatului.|0.07526881720430108|0.35714285714285715|2.8238399028778076|1.2347207069396973|0.5902084422943344|3.550917413523848|0.8458327
sgs_rnd1_030.wav| De asemenea, este organizat și Campionatul Național de Car Audio.| De asemenea, este organizat ci Campionatul Național de Caraudio.|0.031746031746031744|0.3|3.122683048248291|1.2375847101211548|0.6548791206424251|4.053245799956838|0.71324205
sgs_rnd1_031.wav| printre taxele cele mai mari le are Facultatea de Drept.| dintre taxele cele mai mari le are Facultatea de Drept.|0.03636363636363636|0.1|2.6666178703308105|1.2401467561721802|0.5282615112305651|3.505321214362535|0.8395234
sgs_rnd1_032.wav| Comitetul de Implementare are rolul de a supravega îndeplinire obligațiilor ce revin părților la convenție.| Comitetul de Implementare are rolul deasupravechean de plinirea obligatilor ce revin parților la convenție.|0.11320754716981132|0.4|2.759883165359497|1.2301758527755737|0.5425526099280097|3.9437808750411243|0.7997284
sgs_rnd1_033.wav| locația a fost stabilită de către inspectoratul scolar ARAD la gădinița cu program prengit situat în centrul orașului.| locația a fost stabilită de către inspecturatul scolar a rad la gredinița cu program prelungit situat în centrul orașului.|0.05128205128205128|0.2777777777777778|3.1126294136047363|1.228407621383667|0.4085304546513111|3.710357430801635|0.83165926
sgs_rnd1_034.wav| precisează Gheorghe Crivac, unul dintre prorectorii Universității Pitești.| precizează Gheorghi Clivac, unul dintre prolectorii Universității Pitești.|0.05555555555555555|0.5|2.9778685569763184|1.240140676498413|0.5309164039506564|3.9633759898876715|0.8364454
sgs_rnd1_035.wav| Uneori suntem chiar mai bune decat ei.| Uneori suntem chiar mai bune decât ei.|0.02702702702702703|0.14285714285714285|3.29317045211792|1.255680799484253|0.6914762407539877|3.9865944943883105|0.7581585
sgs_rnd1_036.wav| compania mai are activități în domenii precum imobiliare, tehnologie și energie.| compania mai are activități în domenii precum imobiliare, tehnologie și energie.|0.0|0.0|3.337399482727051|1.2477205991744995|0.6559746036946277|3.6714130072909548|0.76602155
sgs_rnd1_037.wav| Am fost cu mama si cu sora mea.| Am fost cu mama și cu sora mea.|0.03333333333333333|0.125|2.9840543270111084|1.259994626045227|0.4904051364671023|3.848537786948621|0.7560334
sgs_rnd1_038.wav| Din prima până în ultima secundă, convorbirea telefonică e o beștelială de cartier aplicată cu toată impetuozitatea sărmanului cetățean.| din prima până în ultima secundă convorbirea telefonică i-au beșteleală de cartier aplicată cu toată impetuositatea sărmanului Licitățean.|0.05970149253731343|0.2631578947368421|2.8206160068511963|1.2279653549194336|0.4926989365315756|3.7145377153637598|0.83129394
sgs_rnd1_039.wav| În localitate există șase polițiști, dintre care unul este în concediu și unul are mână ruptă.| În localitate există șase polițiști, dintre care unul este în concedie și unul are mână ruptă.|0.010869565217391304|0.0625|2.9362380504608154|1.2483490705490112|0.5517733773572563|3.9246513584387834|0.809253
sgs_rnd1_040.wav| încă de la prima accesare m-a atras foarte mult.| De la prima accesare m-a tras foarte mult.|0.13043478260869565|0.2222222222222222|3.186812400817871|1.2477227449417114|0.577922543691707|3.687933109509176|0.7735081
sgs_rnd1_041.wav| Cât durează până câștigă, nu se poate spune.| că durează până câștigă, nu se poate spune.|0.047619047619047616|0.125|3.121655225753784|1.2482898235321045|0.39715777854154716|3.7186141283974483|0.8377862
sgs_rnd1_042.wav| Dacă și pe data de 30 septembre se întârze cu primirea avansului, pe 2 octombrie la ora 7.| Dacă și pe data de 30 septembre se întârze cu primirea avansului pe 2 octombre la ora 7.|0.011363636363636364|0.05555555555555555|2.892416477203369|1.2328089475631714|0.4605988288043282|3.6791124737224368|0.81804115
sgs_rnd1_043.wav| copiii care țineau în brațe bărcuțe cu telecomanda au înconjurat Funtâna Speranței, gata de cursă.| copiii care țineau în brațe bărcuțe cu telecomanda un conjurat fântână speranței, gata de cursă.|0.0625|0.2|3.0966930389404297|1.2316935062408447|0.56792629357615|3.7788951375502164|0.8331734
sgs_rnd1_044.wav| În blocul 6, două scări, adică aproximativ 30 de apartamente, erau terminate când au venit actele de la primărie.| În locul 6, 2 scări, adică aproximativ 30 de apartamente, erau terminate când au venit actele de la primărie.|0.045871559633027525|0.10526315789473684|2.8872196674346924|1.2247271537780762|0.40836661826073173|3.7229256585963926|0.83823407
sgs_rnd1_045.wav| a fost testat alcohol test, rezultatul fiind negativ.| a fost testat arcoaltest, rezultatul fiind negativ.|0.0784313725490196|0.25|3.0658605098724365|1.2585835456848145|0.47534652218700324|4.0038404737546625|0.8254388
sgs_rnd1_046.wav| Până la urmă rămâi oricum doar cu amintiri plăcute, oboseala trece cu un somn bun.| Până la urmăre unui oricum doar cu amintiri plăcute obosea la trece cu un somn bun.|0.0875|0.26666666666666666|2.78346586227417|1.2351137399673462|0.5740510518292711|3.845070836912891|0.8412527
sgs_rnd1_047.wav| De atunci am învățat foarte multe persoane să danseze pe diferite ritmuri.| De atunci am învățat foarte multe persoane să danseze pe diferite ritmuri.|0.0|0.0|2.8786590099334717|1.2432605028152466|0.6225785203779496|3.721008645630592|0.80515033
sgs_rnd1_048.wav| După ce au administrat îngrijirile de urgență, medicul a dus la reanimare, unde se află sub superevegare de specialitate.| După ce au administrat îngrijirile de urgență, medicului au dus la reanimare unde se află sub supraveghere de specialitate.|0.059322033898305086|0.15789473684210525|2.6479978561401367|1.2257295846939087|0.5064906550518344|3.926047018176737|0.8494529
sgs_rnd1_049.wav| Iorica Crișan, directorul muzeului, stă zilnic peste program la serviciu.| Iorică Hrișani, directorul muzeului, stă zidnic peste program la serviciu.|0.05714285714285714|0.3|2.9482831954956055|1.2680476903915405|0.4725113094530308|3.8517223563241787|0.8705263
sgs_rnd1_050.wav| Eșecul statului federal în fața cicloanelor rămâne de cele mai profunde stigmate ale președinției lui George.| Deșecuri statului federal în fața cicloanelor rămâne unul dintre cele mai profunde stigmate ale președinției lui George.|0.1111111111111111|0.1875|3.039858818054199|1.2293870449066162|0.4599777947978191|3.965271425797959|0.86412305
sgs_rnd1_051.wav| cel mai mare succes la vânzări l-a avut imediat după debut.| cel mai mare succes la vânzări l-a avut imediat după debut.|0.0|0.0|3.352771520614624|1.2511457204818726|0.4928002681481037|3.7143630700730053|0.76475406
sgs_rnd1_052.wav| Parfumul reflectă atitudinea și stilul unic al unei femei, a spus cântăreața.| Parfumul reflectă atitudinea și stiluri unică al unei femei, a spus cântărața.|0.05333333333333334|0.25|3.124300241470337|1.2449250221252441|0.36319171366615477|3.7483926906553844|0.8008323
sgs_rnd1_053.wav| Responsabil pentru această stare de lucruri este consumul prea mare de alcool și fumatul excesiv.| responsabil pentru această stare de lucrurile este consumul prea mare de alcool și fumatul excesiv.|0.020833333333333332|0.06666666666666667|3.21120023727417|1.2427899837493896|0.39919493883888246|3.478501084251124|0.83029306
sgs_rnd1_054.wav| Calton de Brugh este situat la aproximativ 15 km de aeroportul din oras.| Carton de brug este situat la aproximativ 15 km de aeroportul din Oras.|0.028169014084507043|0.15384615384615385|3.0514771938323975|1.2551547288894653|0.5315605523881235|3.4534020721325023|0.81062794
sgs_rnd1_055.wav| ar trebui să mai îngăjeze pe oră.| Ar trebui să mai angășeze, però...|0.15625|0.42857142857142855|3.2576591968536377|1.251630187034607|0.5205735167646605|4.1387960807088895|0.68712795
sgs_rnd1_056.wav| bai marenii vor putea cumpara produse chiar si cu 5 lei.| Băi, mărenii vor putea cumpăra produse chiar și cu 5 lei.|0.07272727272727272|0.36363636363636365|3.222487211227417|1.2812601327896118|0.4514792580368889|3.655843603405615|0.8358262
sgs_rnd1_057.wav| Familia casătorit are doi copii și doi nepotri.| Că săturit are doi copii și doi neboți.|0.2826086956521739|0.375|3.149214744567871|1.319863200187683|0.5630768336764884|3.5001472691765843|0.80892503
sgs_rnd1_058.wav| Mi-au placut oameni si mereu am avut incredere in oameni.| mi-au plăcut oamenii și mereu am avut încredere în oameni.|0.09090909090909091|0.5|2.795715093612671|1.2542178630828857|0.4461620736132871|3.6802418740556573|0.7953136
sgs_rnd1_059.wav| a uitat că nu mai este propagandist de partid, ci reprezentat al statului român.| a evitat că nu mai este propagandist de partid și reprezentat al statului rumân.|0.05128205128205128|0.21428571428571427|3.2639238834381104|1.245847225189209|0.6077400040219044|3.716300633469713|0.8804388
sgs_rnd1_060.wav| Această activitate este considerată comerț ilicit de produse care atrage de la sine sanțiuni date de polițiștii comunitari.| Această activitate este considerată comertilicit de produse care atrage de la sine sanțiuni date de polițiștii comunitari.|0.01639344262295082|0.1111111111111111|2.8495419025421143|1.2339149713516235|0.5259878918882829|3.631753882593854|0.84454775
sgs_rnd1_061.wav| Doar în primele zile, inspectorii au confiscat aproape jumătate de kilogram de aur, nemarcat de la bijuteriile din Timișoara.| Doar în primele zile inspectorii au confiscat aproape jumătate de kilogram de aur nemarcat de lebejuterile din Timișoară.|0.040983606557377046|0.15789473684210525|2.946011543273926|1.22969388961792|0.5512099304540956|4.076474001717468|0.78641766
sgs_rnd1_062.wav| i-au făcut recurs și-au solicitat judecătorilor curții de apel Timișoara să fie eliberat.| Ei au făcut recurs și au solicitat judecătorilor curții de a pe ultimişora să fie eliberat.|0.10465116279069768|0.5384615384615384|2.6639249324798584|1.2299586534500122|0.4130796471174684|3.9492134205085914|0.8017567
sgs_rnd1_063.wav| și polițisti se volarătoră a colegilor lor care vor protesta în fața Palatului Parlamentului.| Polițistii se vor alătura colegilor lor care vor protesta în față Palatului Parlamentului.|0.11956521739130435|0.35714285714285715|2.428912401199341|1.2356973886489868|0.48091329657476223|3.7846769462832945|0.78670746
sgs_rnd1_064.wav| Artiștii armâni îmbrăcați în costume populare tradiționale au susținut și un spectacol cu melodii tradiționale populare din zona Moscopole.| iar mani îmbrăcați în costume populare, tradiționale au susținut și un spectacol cu melodii tradiționale populare din zona Moscopului.|0.09420289855072464|0.15789473684210525|2.548243761062622|1.230308175086975|0.555208973184435|3.9630660930957484|0.84145445
sgs_rnd1_065.wav| Deocamdată lista este deschisă, spune Magda Gheorghezcu, purtător de cuvânt al Ajo Feme Maramurești.| Deocamdată listă este deschis să spune Magda Gheorghezcu un portător de cuvânt, așa o femeie mară murește.|0.15463917525773196|0.7142857142857143|2.6212174892425537|1.2404046058654785|0.529870597726197|3.8571803965218123|0.85585374
sgs_rnd1_066.wav| Cu doi ani în urmă a fost demarată racordarea Severinului la rețeau de gaze.| cu doi ani în urmă a fost demarată racordarea Severinului la rețial de gaze.|0.02666666666666667|0.07142857142857142|2.5397789478302|1.2352749109268188|0.6090992507976603|3.9323157986307846|0.7862801
sgs_rnd1_067.wav| Studenții care învață la Universitatea Constantin Brâncoveanu se confrună cu o problemă deosebit de gravă.| studenții care învață la Universitatea Constantin Brâncoveanu se confuncă cu o problemă deosebit de gravă.|0.01904761904761905|0.06666666666666667|2.6212756633758545|1.233100175857544|0.565425226861407|3.8980382040395707|0.83408976
sgs_rnd1_068.wav| Nu este o lege care să interzică, dar e un statut care nici nu este aprobat cel puțin.| Nu este o lege care să interzică, dar e un statut care nici nu este aprobat cel puțin.|0.0|0.0|2.9482882022857666|1.2298507690429688|0.6127732031873743|4.2885258091189575|0.796389
sgs_rnd1_069.wav| Explicatia cu necorelarea vizelor este una simplista.| Explicatia cum ne corelare a viselor este una simplista.|0.07692307692307693|0.7142857142857143|3.4087440967559814|1.2467046976089478|0.45634115717661083|3.8064024527897904|0.7873416
sgs_rnd1_070.wav| Noile capetenii de la București erau nerăbdătoare să ia lumină de la Moscova.| Noile capeteni de la București erau nerăbătoare să se lua de la Moscovă.|0.11842105263157894|0.38461538461538464|2.8424761295318604|1.2389394044876099|0.48047208482368114|3.9519954605749406|0.7632597
sgs_rnd1_071.wav| Alexandru Anci a trăit 20 de ani la gălaț, unde a și deprins pasiunea pentru embarcațiuni.| Alexandru Ancea a trăit 20 de ani la Garaț, unde a și deprins pasiunea pentru ambarcațiuni.|0.056818181818181816|0.1875|2.953913450241089|1.233526587486267|0.5250040229732036|3.787043732207901|0.7496062
sgs_rnd1_072.wav| a traversat strada, in momentul in care 6 persoane s-au inapustit asupra ei.| Atreversa strada, in momentul in care 6 persoane s-au neupusinta supra ei.|0.136986301369863|0.3076923076923077|3.2592387199401855|1.249043583869934|0.5564781338507978|3.6735838490690425|0.8338302
sgs_rnd1_073.wav| Este foarte bine pentru panduri că vom merge cu un moral bun la jocul cu Steaua.| Este foarte bine pentru pandurii că vom merge cu un moral bun la jocul cu stea.|0.0379746835443038|0.125|2.9433987140655518|1.2493113279342651|0.4151588769794786|3.8083416927236815|0.8231356
sgs_rnd1_074.wav| chiar înainte de a trece printr-un control medical de specialitate cum vor să nască.| chiar înainte de a trece printr-un control medical de specialitate cum vor să nască.|0.0|0.0|3.253242254257202|1.2343642711639404|0.6493761327567761|4.185933485661439|0.76497346
sgs_rnd1_075.wav| Honda a intrat in Formula 1 in 2005 cand a cumparat echipa BAR.| Cona a intrat in Formula 1 in 2005 cand a cumparat echipa Barca.|0.06451612903225806|0.15384615384615385|2.878221035003662|1.2372360229492188|0.6076337858117054|3.931203580906753|0.791082
sgs_rnd1_076.wav| Aceasta ar urma sa devine operacional la inceputului 2011, potrivit a GEPRE.| Acesta ar urma să devină operația noastră la viitorului 2019, potrivit a Gepresiului.|0.33783783783783783|0.6666666666666666|2.9073750972747803|1.2317861318588257|0.529682307717078|3.9949829840633067|0.7960887
sgs_rnd1_077.wav| Ea nu e microbistă, dar cunoaște opțiunea mea și mă înțelege.| Ea nu e microbistă, dar cunoaște opțiunea mea și mă înțelege.|0.0|0.0|2.8605451583862305|1.248189091682434|0.6074850708544135|3.8797722281553995|0.8149293
sgs_rnd1_078.wav| Nu suntem îndreptățiți să mai luăm și alte măsuri.| Nu suntem îndreptățiți să mai luăm și alte măsuri.|0.0|0.0|2.7667055130004883|1.2522525787353516|0.6292690852258527|4.181008008402598|0.71453553
sgs_rnd1_079.wav| Eu primesc de la medicii de familie reporte zilnice în care îmi spun că toți suspecții sunt monitorizate.| Eu primez de la medicii de familia reportă zilnică în care îmi spun că toți suspecții sunt monitorizați.|0.0673076923076923|0.2777777777777778|2.908712387084961|1.2357255220413208|0.5966297942382313|3.853190756659433|0.8389092
sgs_rnd1_080.wav| Trigore Anca, 40 de ani in comuna Plopshoru, s-a ucis vecina si s-a tarut-o pana la porta altui localnic.| Digore, am cap 40 de ani în comuna Plopshow și-a ucis vecina și-a trăit-o până la poartă al doi localnii.|0.24242424242424243|0.7368421052631579|2.6833689212799072|1.2252036333084106|0.4775792501349817|4.085888315695726|0.84387755
sgs_rnd1_081.wav| Nu-mi dau seama cum va fi organizat traficul daca se construeste podul.| Nu-mi dau seama cum va fi organizat traficul daca se constureste poduri.|0.057971014492753624|0.16666666666666666|3.085968255996704|1.231978178024292|0.5719906040183106|4.173251857993802|0.76669127
sgs_rnd1_082.wav| Poliția Rudiera a înplasat astăzi radare pe DN6.| Poliția rutieră a împăsat astăzi radare pe DN6.|0.10638297872340426|0.25|2.781076431274414|1.2442976236343384|0.5000751160752138|3.6569640412164857|0.799262
sgs_rnd1_083.wav| Îmi plac cartofii prăjit foarte mult, a spus Gabriel Safta.| Îmi plac cartofii prăjiți foarte mult, a spus Gabrile Saftă|0.08771929824561403|0.3|2.745711088180542|1.2952266931533813|0.5007381917473291|3.4935677199797466|0.7875284
sgs_rnd1_084.wav| M-au pandit pana au oprit masinile la semafor, apoi au venit spre mine 3 barbati si 3 femei.| M-au pandit pana au oprit masinile la semafor, apoi au venit spre mine trei barbati si trei femei.|0.0898876404494382|0.1111111111111111|2.9466898441314697|1.2408572435379028|0.45510013220962114|3.778284419227923|0.814215
sgs_rnd1_085.wav| Consecințele ar fi catastrofare pentru sportul francez, a spus Michel Brun, vicepreședintele CNOSF.| Consecintele ar fi catastrofare pentru sportul francez, a spus Michel Brun, vicepresidentele CNOSF.|0.041666666666666664|0.15384615384615385|3.0917837619781494|1.2391384840011597|0.5079485516498753|3.936137473569025|0.85201734
sgs_rnd1_086.wav| După primele cercetări, se pare că șoferul autoturismului Fiat Punto a pierdut controlul volanului.| După primele cercetări, se pare că șoferul autoturismului fiat punct a pierdut controlul volanului.|0.020618556701030927|0.07142857142857142|2.7203946113586426|1.2342971563339233|0.5204221754600891|3.8221524301875665|0.7894984
sgs_rnd1_087.wav| Zilnic traficul rutier, de pe cele mai mari streze ale orașului, este în greuna de căruțași.| Tenit traficul rutier de pe cele mai mari streze ale orașului este în grăna de cărutăși.|0.0898876404494382|0.1875|2.9029531478881836|1.225723385810852|0.5679962213542395|3.9759183892631014|0.8263384
sgs_rnd1_088.wav| Și așa procesele durează mult, acum vor dura și mai mult, precizează mintaș.| Așa procesele durează mult, acum vor dura și mai mult, precizează mintașa.|0.0547945205479452|0.15384615384615385|2.8909425735473633|1.2307164669036865|0.6619382722208058|3.849052943628882|0.79937136
sgs_rnd1_089.wav| Polcul ține de starea de spirită fiecăruia dintre noi.| Polcul ține de starea de spirită fiecăra aia dintre noi.|0.05660377358490566|0.2222222222222222|2.8891026973724365|1.2777683734893799|0.46444472877103554|3.584062831005462|0.77348435
sgs_rnd1_090.wav| Acesta este evident visul unui nopț de vară care vă rămâne un vis.| Acesta este evident visul unei nopți de vară care vă rămâne un vis.|0.03076923076923077|0.15384615384615385|2.933967113494873|1.2502617835998535|0.46018825964344334|3.8714873054855437|0.8168013
sgs_rnd1_091.wav| Târgul reunește importatori, producători și comercianți din toată țara și cu produse de toate felurile.| Interguri unește importator, producător și comercianți din toată țara și cu produse de toate felurile.|0.0891089108910891|0.26666666666666666|2.500389575958252|1.236740231513977|0.490915980652074|3.745313884033673|0.867897
sgs_rnd1_092.wav| 16 ani într-o companie multinacională, între care 12 ani pe poziția de director general este prea mult.| 16 veni într-o companie multinațională, între care 12, pe poziția de director general, este prea mult.|0.07|0.17647058823529413|2.834939956665039|1.224812626838684|0.5338294587124548|4.23288155102883|0.83806443
sgs_rnd1_093.wav| Activitățile de aici sunt o relaxare pentru noi.| activitățile de aici sunt o relaxare pentru noi.|0.0|0.0|2.9769251346588135|1.2494080066680908|0.5228305356669087|3.993295427291802|0.8043917
sgs_rnd1_094.wav| evoluția prețurilor cerută de către proprietarii care vând în rate a urmat tendința și variațiile pieței.| evoluția prețurilor cerute de către proprietarii care vă întâlnărate au urmat tendința și variațiile pieței.|0.08653846153846154|0.3125|2.2948923110961914|1.2273958921432495|0.5535400314301039|3.9946617232704678|0.8223334
sgs_rnd1_095.wav| S-a făcut beznă un vagon, au căzut bagajele, a declarat pentru realitatea TV unul dintre marturi.| S-au făcut bezna în vagon, au căzut bagajele, a declarat pentru realitatea TV unul dintre marturi.|0.03225806451612903|0.1875|2.838179588317871|1.2337331771850586|0.46803441365870485|3.9419459267508015|0.8172805
sgs_rnd1_096.wav| Bratul bărbatului a rămas în combină și a fost complet strivit.| brațul barbatului a rămas în combina și a fost complet stăvit.|0.08064516129032258|0.36363636363636365|3.3926918506622314|1.3493192195892334|0.5861501687665037|3.473883639613532|0.8539048
sgs_rnd1_097.wav| Pentru mine pictura este ca o tabletă de inima, mă relaxează, mă face să mă simt minunat.| Pentru mine pictura este ca o tabletă de inimă, mă relaxează, mă face să mă simt minunat.|0.011627906976744186|0.058823529411764705|3.2202987670898438|1.2349109649658203|0.5553518947771481|4.192011016644019|0.81149477
